lsoa11cd,lsoa11nm,proportion_male,16_29_rate,30_44_rate,45_64_rate,violence_rate_2015,violence_rate_2016,violence_rate_2017,violence_rate_2018,violence_rate_2019
E01001514,Enfield 016E,0.4862938596491228,0.18969298245614036,0.2565789473684211,0.21820175438596492,12.06140350877193,14.207650273224045,10.376843255051885,12.745618693574084,15.07537688442211
E01001515,Enfield 015E,0.5038277511961723,0.20622009569377991,0.2516746411483254,0.19952153110047846,20.095693779904305,26.278069756330623,33.57314148681055,26.81618722574354,39.18722786647315
E01001516,Enfield 005D,0.4708612686952037,0.20165033522434245,0.2068076328004126,0.23465703971119134,15.98762248581743,19.521717911176182,22.806147744174517,25.924147863658185,28.543783260764393
E01001517,Enfield 006C,0.46904024767801855,0.20536635706914344,0.2043343653250774,0.21775025799793601,21.671826625387,22.62443438914027,13.058764439979909,26.328620185275476,21.80232558139535
E01001518,Enfield 016F,0.4713203463203463,0.1893939393939394,0.24242424242424243,0.23647186147186147,19.48051948051948,13.208585580627407,17.41573033707865,20.61855670103093,15.472779369627506
E01001520,Enfield 019A,0.49676025917926564,0.16090712742980562,0.24136069114470843,0.24946004319654427,12.419006479481641,15.591397849462364,22.15018908698001,14.218009478672984,17.89473684210526
E01001521,Enfield 028A,0.47359825802939576,0.15351115949918345,0.22645617855198694,0.25639629831246596,10.342950462710942,4.815409309791332,11.434511434511435,13.555787278415016,7.3878627968337724
E01001522,Enfield 019B,0.48066013408973696,0.14337287261474987,0.28984012377514184,0.20526044352759154,10.830324909747292,12.88404360753221,11.752682677567705,19.791666666666664,15.739769150052464
E01001523,Enfield 019C,0.5083738519719071,0.13830361966504592,0.24149108589951376,0.23230686115613183,11.885467314964885,6.3897763578274756,12.849162011173185,13.015184381778742,6.564551422319474
E01001524,Enfield 019D,0.4677716390423573,0.2007366482504604,0.22529158993247392,0.2430939226519337,7.980356046654389,15.188335358444714,11.036174126302882,13.571869216533004,18.389346861128725
E01001525,Enfield 020E,0.4683609958506224,0.15300829875518673,0.266597510373444,0.2349585062240664,8.298755186721992,12.919896640826872,10.914760914760915,11.375387797311271,12.755102040816327
E01001526,Enfield 019E,0.479689366786141,0.13321385902031063,0.2060931899641577,0.26105137395459976,7.765830346475507,2.885170225043278,6.5554231227651965,13.863773357444243,12.79707495429616
E01001527,Enfield 036F,0.5038716814159292,0.17311946902654868,0.23285398230088494,0.24225663716814158,12.168141592920353,13.20321469575201,13.264129181084199,16.022099447513813,11.892450879007239
E01001528,Enfield 032B,0.4742647058823529,0.2661764705882353,0.23308823529411765,0.23970588235294119,18.38235294117647,18.936635105608158,19.145802650957293,20.923520923520925,17.71117166212534
E01001529,Enfield 032C,0.5337423312883436,0.2320133853876185,0.2849972113775795,0.18962632459564974,25.09760178471835,12.777777777777779,25.131502045587375,19.71014492753623,29.41176470588235
E01001530,Enfield 032D,0.5,0.19571045576407506,0.2781501340482574,0.1863270777479893,13.404825737265416,15.894955079474776,23.884349465744812,26.155717761557177,15.60693641618497
E01001531,Enfield 028B,0.5163660654642619,0.1629926519706079,0.17768871075484302,0.30394121576486305,4.008016032064128,5.379959650302623,5.34045393858478,5.913272010512484,5.372733378106112
E01001532,Enfield 028C,0.4713864306784661,0.17463126843657817,0.16755162241887905,0.30501474926253686,5.3097345132743365,4.074505238649592,4.662004662004662,12.411347517730498,9.146341463414634
E01001533,Enfield 028D,0.4662849872773537,0.1361323155216285,0.1673027989821883,0.2856234096692112,5.7251908396946565,0.6191950464396285,6.798516687268232,5.497861942577886,4.281345565749236
E01001534,Enfield 032E,0.5068986202759448,0.17336532693461307,0.23875224955008997,0.21955608878224356,16.796640671865628,16.65675193337299,16.74641148325359,19.953051643192488,30.813953488372093
E01001535,Enfield 028E,0.4832439678284182,0.16420911528150134,0.19973190348525469,0.27680965147453085,6.032171581769437,9.2264017033357,8.321775312066574,6.284916201117319,17.605633802816904
E01001536,Enfield 008B,0.46952835188129305,0.16269210386857447,0.23264440911499734,0.2575516693163752,33.91626921038686,34.71856917411888,33.83838383838384,42.5531914893617,44.18486541391569
E01001537,Enfield 005E,0.46794150731158607,0.1327334083239595,0.2778402699662542,0.2204724409448819,5.624296962879639,8.455467869222096,10.650224215246636,8.493771234428085,10.23308698123934
E01001538,Enfield 009A,0.4838709677419355,0.1536656891495601,0.15777126099706745,0.32023460410557186,7.624633431085044,9.351256575102278,6.3768115942028984,2.3866348448687353,8.741258741258742
E01001539,Enfield 009B,0.47877358490566035,0.1509433962264151,0.20047169811320756,0.2847877358490566,14.150943396226415,16.004742145820984,19.347037484885124,14.598540145985401,18.822100789313904
E01001540,Enfield 008C,0.4836109618484686,0.15744223535733476,0.2799570123589468,0.23159591617409994,15.583019881783988,12.306046013911182,13.859275053304904,17.441860465116278,21.025641025641026
E01001541,Enfield 008D,0.49130714745653575,0.12041210560206053,0.26915647134578236,0.26851255634256277,10.3026400515132,9.433962264150942,5.050505050505051,5.050505050505051,8.968609865470851
E01001542,Enfield 008E,0.4498422712933754,0.16593059936908516,0.23406940063091483,0.22902208201892746,12.618296529968454,18.281535648994517,15.384615384615385,23.37023370233702,11.912225705329153
E01001543,Enfield 009C,0.4888888888888889,0.16358024691358025,0.17777777777777778,0.29691358024691356,9.876543209876543,4.88997555012225,4.822182037371911,11.2893642305407,9.101941747572814
E01001544,Enfield 009D,0.48777648428405124,0.14842840512223515,0.19615832363213037,0.270081490104773,13.38766006984866,11.627906976744185,16.213086276780544,15.948021264028352,30.52995391705069
E01001545,Enfield 002B,0.4676145339652449,0.20853080568720378,0.21800947867298578,0.22169562927856767,22.11690363349131,19.358125318390222,18.218623481781375,23.601847101077475,18.575851393188852
E01001546,Enfield 001C,0.474468085106383,0.21063829787234042,0.1946808510638298,0.23351063829787233,18.085106382978722,15.18324607329843,16.48936170212766,22.495982860203533,19.535374868004226
E01001547,Enfield 002C,0.48168316831683167,0.21633663366336633,0.2014851485148515,0.22821782178217823,24.752475247524753,22.455805064500716,16.767582673497902,14.077897700610043,30.456852791878173
E01001548,Enfield 002D,0.48342977380326146,0.17990531299316148,0.21725407680168332,0.22882693319305628,13.150973172014728,15.018125323666494,14.293006636038795,18.15431164901664,11.645569620253164
E01001549,Enfield 006D,0.45998201438848924,0.1789568345323741,0.23516187050359713,0.18120503597122303,32.37410071942446,24.0343347639485,30.34188034188034,22.51876563803169,25.10460251046025
E01001550,Enfield 006E,0.4559952746603662,0.19964559952746605,0.21204961606615474,0.24985233313644417,12.404016538688719,17.452006980802793,10.963646855164455,20.29312288613303,23.11161217587373
E01001551,Enfield 002E,0.4590254706533776,0.17275747508305647,0.21096345514950166,0.2203765227021041,21.59468438538206,25.302530253025303,26.272577996715928,27.070925825663238,43.9802089059923
E01001552,Enfield 001D,0.48414830736163356,0.1950564212788823,0.17141321869962386,0.2697474476088125,23.643202579258464,33.126293995859214,24.30379746835443,25.98064187468161,30.392156862745097
E01001553,Enfield 037B,0.484472049689441,0.21569734613212874,0.19875776397515527,0.22134387351778656,20.892151326933934,20.58319039451115,20.278099652375435,15.981735159817351,21.776504297994272
E01001554,Enfield 037C,0.4745586708203531,0.19470404984423675,0.2487019730010384,0.21391484942886813,21.287642782969886,26.12704918032787,23.42047930283224,31.11353711790393,38.08487486398259
E01001555,Enfield 033C,0.5075681130171544,0.20232088799192735,0.23107971745711403,0.21796165489404642,17.154389505549947,17.641597028783657,27.2895467160037,27.61430511543685,32.59452411994785
E01001556,Enfield 035E,0.4771513353115727,0.21364985163204747,0.20890207715133532,0.24213649851632046,9.495548961424332,15.042117930204572,8.610086100861007,14.990630855715178,14.285714285714285
E01001557,Enfield 033D,0.4799521244763615,0.2004787552363854,0.22262118491921004,0.21125074805505686,7.7797725912627165,8.479709267110842,9.834050399508296,11.042944785276074,12.673506336753167
E01001558,Enfield 033E,0.4978448275862069,0.2165948275862069,0.2365301724137931,0.1804956896551724,49.56896551724138,56.079664570230605,54.794520547945204,56.259503294475415,77.66497461928934
E01001559,Enfield 033F,0.4767494356659142,0.199548532731377,0.23295711060948082,0.20045146726862303,31.60270880361174,34.207019102621054,36.08247422680412,29.74628171478565,42.10526315789473
E01001560,Enfield 035F,0.49288806431663573,0.2529375386518244,0.18985776128633272,0.23685837971552257,20.408163265306122,13.613861386138614,18.20464532328939,33.29065300896287,24.390243902439025
E01001562,Enfield 037D,0.45116487455197135,0.20833333333333334,0.23207885304659498,0.22356630824372759,22.40143369175627,29.93744414655943,14.71861471861472,24.316109422492403,24.7074122236671
E01001563,Enfield 029C,0.4896788990825688,0.169151376146789,0.2849770642201835,0.24311926605504589,5.160550458715597,11.396011396011396,15.786278081360049,23.593466424682397,15.485407980941037
E01001564,Enfield 022B,0.4819846426461902,0.13880685174246898,0.2563496751329002,0.271116361488482,2.9533372711163612,4.219409282700422,5.9066745422327225,5.885815185403178,7.633587786259541
E01001565,Enfield 029D,0.4695603156708005,0.14994363021420518,0.2406989853438557,0.27395715896279593,8.455467869222096,6.197183098591549,4.434589800443459,12.578616352201259,9.860788863109049
E01001566,Enfield 029E,0.5031374786081004,0.1699942954934398,0.22589845978322876,0.2852253280091272,8.556759840273816,7.995431182181611,10.362694300518134,9.976525821596244,12.089810017271159
E01001567,Enfield 022C,0.48858729179518817,0.1202961135101789,0.19802590993214064,0.2874768661320173,8.019740900678594,9.962640099626402,9.475679090334808,6.41025641025641,3.2530904359141184
E01001568,Enfield 022D,0.506776664702416,0.15380082498526812,0.17206835592221567,0.2958161461402475,10.017678255745434,6.3990692262943565,3.4762456546929315,0.5827505827505828,5.025125628140704
E01001569,Enfield 022E,0.5076760190577025,0.16834303864478561,0.27474854420328215,0.2440444679724722,10.058231868713605,13.948497854077255,12.419006479481641,9.25421883505716,14.794520547945204
E01001570,Enfield 026E,0.4799802273850717,0.17152743450321306,0.24715768660405338,0.22540781018289668,15.32377656945131,15.840572304547777,23.646873357856016,20.876826722338205,33.28133125325013
E01001571,Greenwich 008A,0.47444444444444445,0.22333333333333333,0.24,0.23277777777777778,11.666666666666668,16.528925619834713,17.787659811006115,17.837235228539576,15.56420233463035
E01001572,Greenwich 008B,0.47956246401842256,0.1807714450201497,0.24352331606217617,0.2452504317789292,13.81692573402418,16.685845799769847,13.8811771238201,18.718094157685762,13.325608342989572
E01001573,Greenwich 008C,0.5021021021021022,0.21441441441441442,0.1993993993993994,0.25285285285285286,16.816816816816818,11.728395061728396,11.299435028248588,13.77582968065122,15.776699029126213
E01001574,Greenwich 008D,0.4852941176470588,0.17941176470588235,0.23872549019607844,0.21911764705882353,42.64705882352941,46.55770183259039,33.31650681474003,27.241208519068845,39.05091448344043
E01001575,Greenwich 003A,0.47792062604807156,0.1956400223588597,0.20178870877585242,0.22917831190609278,38.010061486864174,33.46346904629113,33.14917127071823,44.554455445544555,34.48275862068965
E01001576,Greenwich 003B,0.4630208333333333,0.16927083333333334,0.2109375,0.21302083333333333,28.125,37.70661157024794,30.737704918032787,33.39980059820538,35.03503503503504
E01001577,Greenwich 003C,0.4816425120772947,0.19178743961352657,0.20966183574879227,0.23285024154589373,24.154589371980677,16.52089407191448,18.18181818181818,16.07403799318071,30.009680542110356
E01001578,Greenwich 003D,0.5113141862489121,0.17275892080069627,0.2763272410791993,0.2193211488250653,24.369016536118366,27.155172413793103,32.5678496868476,24.640657084188913,23.751023751023748
E01001579,Greenwich 003E,0.47251461988304094,0.1847953216374269,0.2152046783625731,0.22631578947368422,35.672514619883046,37.16608594657375,42.10526315789473,42.269832078749275,43.029259896729776
E01001580,Greenwich 021A,0.5041079812206573,0.2106807511737089,0.323943661971831,0.20187793427230047,13.497652582159624,22.19626168224299,25.580011897679952,12.761020881670532,17.058823529411764
E01001581,Greenwich 016A,0.48724179829890646,0.17132442284325639,0.2752126366950182,0.23207776427703525,18.833535844471445,27.110289587184226,20.89735709895513,13.317191283292978,28.933092224231462
E01001582,Greenwich 021B,0.4729458917835671,0.15030060120240482,0.24181696726786908,0.23179692718770875,20.04008016032064,20.859671302149177,29.41176470588235,22.349936143039592,17.363344051446948
E01001583,Greenwich 021C,0.47358834244080145,0.19064966605950212,0.29933211900425016,0.2331511839708561,12.750455373406194,12.048192771084338,10.149253731343283,15.393724097098875,7.751937984496124
E01001584,Greenwich 021D,0.5038961038961038,0.13376623376623376,0.2792207792207792,0.21103896103896103,11.688311688311689,12.442698100851343,7.910349373764008,10.243277848911651,9.627727856225931
E01001585,Greenwich 016B,0.5003261578604045,0.1461187214611872,0.26810176125244617,0.2517938682322244,5.218525766470972,10.702341137123746,7.947019867549669,8.059100067159166,9.868421052631579
E01001586,Greenwich 016C,0.45949625595643295,0.14091218515997278,0.25799863852961197,0.23281143635125937,17.699115044247787,8.080808080808081,10.752688172043012,16.88048615800135,11.394101876675604
E01001587,Greenwich 016D,0.5048875855327468,0.18670576735092864,0.3093841642228739,0.2179863147605083,13.196480938416423,9.624639076034649,12.771996215704824,19.764705882352942,16.548463356973993
E01001588,Greenwich 012A,0.4736238532110092,0.17259174311926606,0.20871559633027523,0.2356651376146789,25.22935779816514,12.870733072188026,15.96351197263398,26.841804683038266,21.965317919075144
E01001589,Greenwich 012B,0.5019326339039205,0.23633351739370514,0.2534511319712866,0.2098288238542242,22.639425731639978,31.390134529147982,23.978201634877383,28.57142857142857,37.076840408382594
E01001590,Greenwich 014A,0.5005820721769499,0.2031431897555297,0.3119906868451688,0.21071012805587894,18.626309662398135,16.609392898052693,20.98695405558707,17.533936651583712,21.824286513710128
E01001591,Greenwich 012C,0.49140401146131807,0.2177650429799427,0.2349570200573066,0.22206303724928367,21.967526265520533,29.66507177033493,23.629489603024574,22.190745986779984,30.76923076923077
E01001592,Greenwich 014B,0.4796355841371919,0.16613076098606644,0.3236870310825295,0.22347266881028938,10.718113612004288,10.92896174863388,14.721345951629864,16.93175987685993,13.450594930160372
E01001593,Greenwich 014C,0.4944008958566629,0.12989921612541994,0.3213885778275476,0.23012318029115342,8.958566629339305,6.155567991046447,5.698005698005698,11.817670230725943,8.854454897620364
E01001594,Greenwich 014D,0.49486461251167135,0.18534080298786182,0.2857142857142857,0.19747899159663865,20.074696545284784,25.41988197911938,15.500442869796279,20.924149956408023,18.4628595963933
E01001595,Greenwich 012D,0.4626126126126126,0.1810810810810811,0.2391891891891892,0.21846846846846846,12.612612612612612,18.00614844093105,19.4889562581204,17.368649587494573,23.545091070635273
E01001596,Greenwich 032A,0.4935858277336591,0.1472205253512523,0.19547953573610263,0.2840562003665241,5.497861942577886,5.85480093676815,6.417736289381563,8.715862870424171,9.345794392523365
E01001597,Greenwich 031A,0.5178013741411618,0.17613991255465333,0.18176139912554654,0.2629606495940037,25.60899437851343,21.27659574468085,19.041769041769044,21.437578814627997,7.741935483870968
E01001598,Greenwich 031B,0.5021485573971762,0.17188459177409454,0.19030079803560468,0.283609576427256,10.435850214855739,11.356843992827256,8.500303582270794,14.420062695924765,19.362898188632105
E01001599,Greenwich 032B,0.47843588269120185,0.17596319723979298,0.20069005175388155,0.2645198389879241,18.97642323174238,10.039040713887339,16.599885518030913,17.985611510791365,21.55688622754491
E01001600,Greenwich 032C,0.5036674816625917,0.20537897310513448,0.23227383863080683,0.23899755501222494,17.726161369193154,15.795868772782502,23.91441157960982,14.790996784565916,17.352185089974295
E01001601,Greenwich 032D,0.5003186743148502,0.1739961759082218,0.19375398342893563,0.2676864244741874,8.2855321861058,7.485963817841547,9.51776649746193,7.717041800643087,9.560229445506693
E01001602,Greenwich 031C,0.46509291813159215,0.18985434455047714,0.20793571069814162,0.24510296333500753,18.583626318432948,22.802850356294538,23.932426091037073,32.77886497064579,35.73130061934254
E01001603,Greenwich 031D,0.46773238602723505,0.167554766133807,0.22320899940793368,0.23268206039076378,33.747779751332146,24.734982332155475,28.385570668243645,31.72737955346651,28.65497076023392
E01001604,Greenwich 027A,0.5016458196181699,0.1487820934825543,0.25082290980908495,0.2554312047399605,15.799868334430547,20.499679692504802,17.52109020116807,11.363636363636363,25.20478890989288
E01001605,Greenwich 023A,0.48875,0.154375,0.18125,0.29625,6.875,6.184291898577613,11.221945137157107,6.353240152477763,5.7397959183673475
E01001606,Greenwich 023B,0.48081534772182255,0.15767386091127097,0.22841726618705036,0.2823741007194245,6.594724220623501,13.341067285382831,10.944700460829493,4.127358490566038,4.2092603728202045
E01001607,Greenwich 027B,0.45571166768478927,0.15149664019547954,0.2180818570555895,0.2681734880879658,16.493585827733657,14.943960149439603,17.23076923076923,11.845386533665835,12.90719114935464
E01001608,Greenwich 027C,0.4718875502008032,0.16198125836680052,0.13855421686746988,0.2991967871485944,5.35475234270415,8.660892738174551,9.345794392523365,12.734584450402144,11.675824175824175
E01001609,Greenwich 027D,0.5199523525908278,0.14472900536033353,0.2084574151280524,0.2948183442525313,52.412150089338894,40.84014002333723,38.93805309734513,55.68445475638051,58.721934369602764
E01001610,Greenwich 023C,0.47856723429242515,0.14856136230182032,0.22783323546682324,0.278919553728714,7.046388725778039,7.501442585112521,13.271783035199077,12.514220705346986,10.05586592178771
E01001611,Greenwich 023D,0.5019807583474816,0.15393322014714206,0.24052065647990944,0.2614601018675722,9.054895302773062,5.6657223796034,6.282124500285551,11.89801699716714,8.547008547008549
E01001613,Greenwich 028A,0.470479704797048,0.16174661746617466,0.23308733087330874,0.22386223862238622,23.985239852398525,31.06332138590203,21.75191064079953,37.1445153801509,25.477707006369428
E01001614,Greenwich 028B,0.4683122081387592,0.1601067378252168,0.14876584389593062,0.304869913275517,12.00800533689126,16.75257731958763,11.96808510638298,17.892644135188867,16.318537859007833
E01001615,Greenwich 028C,0.49876695437731194,0.20468557336621454,0.23982737361282366,0.21948212083847102,47.472256473489516,47.50593824228029,60.16847172081829,48.28747894441325,60.3537981269511
E01001617,Greenwich 028D,0.488,0.1716923076923077,0.20615384615384616,0.23815384615384616,17.23076923076923,18.77649909145972,19.668100799016592,20.09744214372716,21.1864406779661
E01001618,Greenwich 030C,0.4837421563034798,0.16714204221334855,0.2139189960068454,0.2452937820878494,15.972618368511124,11.286681715575622,22.22222222222222,27.7613703484938,22.185246810870773
E01001619,Greenwich 030D,0.47821681864235055,0.19047619047619047,0.2877406281661601,0.1940222897669706,10.638297872340425,10.16260162601626,17.21518987341772,22.443890274314214,19.959058341862846
E01001620,Greenwich 025A,0.4962025316455696,0.2088607594936709,0.2,0.24240506329113923,27.848101265822784,16.656384947563232,24.301336573511545,20.59357964869776,23.298589822194973
E01001621,Greenwich 025B,0.49181286549707603,0.1865497076023392,0.2327485380116959,0.26783625730994154,23.976608187134502,25.40937323546019,22.15909090909091,16.374269005847953,22.31121281464531
E01001623,Greenwich 025C,0.4923943661971831,0.19380281690140846,0.2591549295774648,0.2264788732394366,11.267605633802818,15.209125475285171,11.771000535045479,15.242242787152968,7.038440714672442
E01001624,Greenwich 025D,0.47628205128205126,0.1544871794871795,0.22948717948717948,0.2705128205128205,14.743589743589743,25.510204081632654,20.062695924764892,21.289918597370068,22.71293375394322
E01001625,Greenwich 025E,0.48896839594514013,0.18902802623732856,0.21228384019081695,0.26475849731663686,22.06320810971974,16.009148084619785,30.96330275229358,34.03755868544601,33.373063170441
E01001629,Greenwich 009A,0.47149801148917364,0.21078214759169245,0.2629253203711887,0.19885108263367213,32.69995581087053,34.35966086568496,29.945553539019965,30.0,30.054644808743166
E01001631,Greenwich 007B,0.5088757396449705,0.22394173873463813,0.26627218934911245,0.18525261720527994,30.040964952207556,53.13788364635822,43.975373790677224,43.09195912927588,43.37899543378995
E01001632,Greenwich 007C,0.49515738498789347,0.23002421307506055,0.3026634382566586,0.19531880548829703,20.177562550443906,19.906819144430326,19.649722340879965,13.484123531970422,17.01931922723091
E01001633,Greenwich 009B,0.4950276243093923,0.20939226519337018,0.23977900552486187,0.2265193370165746,17.127071823204417,20.075963103635377,25.377969762419006,23.24352879027998,23.50536535513541
E01001634,Greenwich 009C,0.46037099494097805,0.1697582911748173,0.24564362001124226,0.21472737492973581,34.85103991006183,25.770308123249297,24.322830292979546,26.834611171960567,24.444444444444446
E01001635,Greenwich 007D,0.5120828538550057,0.22784810126582278,0.26352128883774456,0.23245109321058688,9.781357882623706,10.143198090692124,14.814814814814815,19.11220715166461,15.91187270501836
E01001636,Greenwich 007E,0.5414823008849557,0.2206858407079646,0.2793141592920354,0.20188053097345132,27.101769911504427,24.54704850964348,16.958733747880157,23.269342641070388,24.85207100591716
E01001637,Greenwich 009D,0.512182477967859,0.22757905650596164,0.23691031622602385,0.20787973043027475,22.291342664593053,23.554603854389722,28.66414277988102,21.505376344086024,28.85138813282526
E01001638,Greenwich 038A,0.48604769152714355,0.22881785895484524,0.2526636225266362,0.1963470319634703,19.27955352612887,23.906408952187185,16.260162601626018,25.0,25.76235541535226
E01001641,Greenwich 038B,0.46900269541778977,0.2398921832884097,0.29380053908355797,0.19838274932614555,39.892183288409704,54.90848585690516,50.328227571115974,52.96610169491525,45.1948051948052
E01001642,Greenwich 038C,0.4964622641509434,0.13974056603773585,0.27417452830188677,0.2647405660377358,19.45754716981132,18.658892128279884,18.561484918793504,21.889400921658986,16.75041876046901
E01001644,Greenwich 038D,0.4931740614334471,0.3037542662116041,0.32295221843003413,0.1651023890784983,19.624573378839592,21.955260977630488,19.647153167602244,18.4821077467558,27.31819930742593
E01001645,Greenwich 022A,0.5005931198102017,0.15599051008303677,0.2158956109134045,0.2823250296559905,24.31791221826809,17.553793884484712,19.71830985915493,31.093836757357025,34.103410341034106
E01001646,Greenwich 019A,0.46956184567661885,0.2446684761535479,0.30515703761147733,0.16789453276463745,23.65257851880574,24.630541871921185,25.1979841612671,28.63278453829635,21.403508771929825
E01001647,Greenwich 022B,0.50199203187251,0.17397078353253653,0.21713147410358566,0.25630810092961487,14.608233731739707,15.676028739386023,12.919896640826872,18.81894873458793,21.414665801427645
E01001648,Greenwich 022C,0.49640718562874253,0.18502994011976048,0.2682634730538922,0.24910179640718563,16.766467065868262,23.14540059347181,27.315914489311165,19.90632318501171,19.687319050376374
E01001649,Greenwich 022D,0.5,0.19362745098039216,0.20955882352941177,0.2555147058823529,17.769607843137255,22.605591909577633,26.625386996904027,22.76923076923077,25.153374233128837
E01001650,Greenwich 019B,0.49553072625698324,0.1893854748603352,0.2329608938547486,0.24078212290502793,16.201117318435756,31.68426903835464,26.830631637786475,19.005030743432087,26.242322724734784
E01001651,Greenwich 019C,0.4781859931113662,0.169345579793341,0.2428243398392652,0.24339839265212398,32.146957520091846,26.819923371647512,25.866813428728673,37.05722070844686,30.12987012987013
E01001652,Greenwich 019D,0.4839296543359612,0.18192844147968465,0.2540933899332929,0.22741055184960582,29.108550636749545,24.28909952606635,18.923713778829097,16.231884057971016,28.021015761821367
E01001653,Greenwich 029A,0.46248462484624847,0.17035670356703567,0.23923739237392375,0.22509225092250923,30.13530135301353,33.063006862133506,24.96878901373283,27.4234693877551,28.71729419272495
E01001654,Greenwich 029B,0.4729899497487437,0.18027638190954773,0.21608040201005024,0.24623115577889448,26.381909547738694,33.48073278584965,29.320024953212727,21.804966686856453,37.71361225692398
E01001655,Greenwich 029C,0.5040049291435613,0.17313616759088107,0.2501540357362908,0.2365988909426987,44.36229205175601,29.841269841269842,35.939470365699876,45.806451612903224,45.16539440203562
E01001656,Greenwich 034A,0.4720930232558139,0.12558139534883722,0.24883720930232558,0.24108527131782945,7.751937984496124,14.168530947054437,18.58736059479554,13.138686131386862,13.970588235294118
E01001657,Greenwich 034B,0.4732636754763368,0.13275968039336203,0.24892440073755379,0.25322679778733864,9.834050399508296,15.206812652068127,11.613691931540343,20.74688796680498,10.823812387251955
E01001658,Greenwich 034C,0.47342995169082125,0.1503623188405797,0.2572463768115942,0.2107487922705314,19.32367149758454,11.404561824729893,17.69371568029286,26.28361858190709,11.663597298956415
E01001659,Greenwich 034D,0.4934810951760104,0.18839634941329855,0.1910039113428944,0.2529335071707953,16.949152542372882,19.657577679137603,25.137952176578786,22.14022140221402,21.199273167777108
E01001660,Greenwich 029D,0.4704463208685163,0.206875753920386,0.20446320868516285,0.22798552472858866,20.506634499396863,33.512866546977854,22.67156862745098,13.043478260869565,16.560509554140125
E01001661,Greenwich 029E,0.47488874761602035,0.16656071201525746,0.22759059122695485,0.21678321678321677,40.6865861411316,27.777777777777775,42.76729559748427,42.944785276073624,37.423312883435585
E01001664,Greenwich 037B,0.5126877265665458,0.23200414293112376,0.30191610564474364,0.20611082340756084,21.750388399792854,15.368852459016393,24.41454907822621,19.95133819951338,20.985846754514398
E01001665,Greenwich 037C,0.5068842427332994,0.2493625701172871,0.30494645588985214,0.1942886282508924,17.848036715961243,15.335801163405606,25.48101924076963,18.480492813141684,19.250780437044746
E01001666,Greenwich 036A,0.519680196801968,0.26629766297662977,0.2945879458794588,0.17281672816728166,11.68511685116851,27.950310559006212,22.195560887822438,43.376318874560376,34.36619718309859
E01001669,Greenwich 033A,0.49014336917562723,0.21191756272401432,0.22580645161290322,0.2289426523297491,21.505376344086024,22.25955480890382,22.249690976514216,25.703794369645042,29.484029484029485
E01001671,Greenwich 033B,0.4569575471698113,0.16273584905660377,0.25589622641509435,0.23525943396226415,24.764150943396228,24.866785079928952,25.38370720188902,18.8124632569077,24.970273483947683
E01001672,Greenwich 006A,0.5095190380761523,0.22645290581162325,0.28857715430861725,0.18036072144288579,16.53306613226453,30.102040816326532,20.408163265306122,19.280875455966648,22.952529994783514
E01001673,Greenwich 006B,0.5101948346171273,0.22383325781603988,0.2369732668781151,0.19755323969188945,32.170367014046214,38.01945181255526,43.859649122807014,38.03888419273035,42.89318755256518
E01001674,Greenwich 006C,0.5036199095022624,0.20950226244343892,0.21900452488687783,0.22850678733031674,19.457013574660635,16.3265306122449,15.277777777777777,20.27027027027027,20.90747330960854
E01001675,Greenwich 006D,0.5179509632224168,0.21891418563922943,0.271015761821366,0.23336252189141857,25.83187390542907,21.32385606397157,31.620553359683793,35.340314136125656,37.67993226079593
E01001676,Greenwich 033C,0.5041407867494824,0.2127329192546584,0.229296066252588,0.2277432712215321,25.87991718426501,25.093432995194874,30.8839190628328,32.15434083601286,41.87058183795541
E01001677,Greenwich 006E,0.5104583889630618,0.2349799732977303,0.2394303515798843,0.21584334668446817,28.037383177570092,43.53867531264474,41.2037037037037,31.5884476534296,34.283170080142476
E01001678,Greenwich 017A,0.4921190893169877,0.19206071220081727,0.19614711033274956,0.27437244600116756,11.675423234092236,18.507807981492192,19.875070982396366,19.2090395480226,15.88201928530913
E01001679,Greenwich 020A,0.5098572399728076,0.167912984364378,0.2433718558803535,0.2603670972127804,18.354860639021073,29.02557014512785,22.8734810578985,21.082220660576247,19.579405366207396
E01001680,Greenwich 020B,0.5149017121116043,0.13950538998097653,0.20228281547241597,0.28662016487000636,5.072923272035511,8.739076154806492,10.800508259212199,5.58659217877095,5.769230769230769
E01001681,Greenwich 020C,0.5193253689388616,0.1770906535488405,0.23963457484188336,0.28109627547434995,9.838369641602249,15.482054890921885,12.239020878329733,12.78409090909091,12.903225806451612
E01001682,Greenwich 020D,0.4723796033994334,0.15226628895184136,0.2188385269121813,0.26558073654390935,24.079320113314445,34.67799009200283,22.284122562674096,39.310344827586206,26.038001407459536
E01001683,Greenwich 017B,0.5219047619047619,0.17396825396825397,0.2342857142857143,0.2584126984126984,29.841269841269842,20.793950850661627,27.88586251621271,24.42244224422442,27.726432532347506
E01001684,Greenwich 017C,0.48907681465821,0.16772374911909796,0.22057787174066243,0.2762508809020437,14.799154334038054,14.334470989761092,11.643835616438357,25.10460251046025,17.325017325017324
E01001685,Greenwich 017D,0.5050568900126422,0.16624525916561314,0.2370417193426043,0.27370417193426044,11.378002528445007,17.845761631612493,29.18781725888325,20.0133422281521,14.666666666666666
